COUNTRY_CODE|ITEM_MAKER_CODE|ITEM_MAKER_DESCRIPTION|MULTIPLICATION_FACTOR|GOODS_COLOUR|ITEM_MAKER_FAMILY_CODE|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
DEU|BLOC|BLOCK| 0000001.00| |BLOC|Y|203481|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|BTR|BTR TELECOM| 0000001.00| |BTR|Y|203487|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CATT|CAT| 0000001.00|B|CATT|Y|203493|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CMAT|CASE MATE| 0000001.00| |CMAT|Y|203499|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CRET|CREATIVE| 0000001.00|B|CRET|Y|203505|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|DELW|DELWA STAR| 0000001.00| |DELW|Y|203511|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|DREU|DREUSICKE| 0000001.00| |DREU|Y|203517|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EFBE|EFBE-SCHOTT| 0000001.00|A|EFBE|Y|203523|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EMTE|EMTECH| 0000001.00|B|EMTE|Y|203529|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EXAC|EXACTA| 0000001.00| |EXAC|Y|203535|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|FOCA|FOCAL| 0000001.00| |FOCA|Y|203541|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|GENI|GENIUS| 0000001.00| |GENI|Y|203547|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|HAGE|HAGENUK| 0000001.00| |HAGE|Y|203553|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|HIGH|HIGHSCREEN| 0000001.00| |HIGH|Y|203559|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|IAUD|IAUDIO| 0000001.00|B|IAUD|Y|203565|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|INDE|INDESIT| 0000001.00|A|INDE|Y|203571|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ITUN|ITUNES| 0000001.00| |ITUN|Y|203577|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|KACO|KACO| 0000001.00| |KACO|Y|203583|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|KONI|KONICA| 0000001.00|G|KONI|Y|203589|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|LEAD|LEADTEK| 0000001.00| |LEAD|Y|203595|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|LOWE|LOWEPRO| 0000001.00| |LOWE|Y|203601|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MARY|MARYNEN| 0000001.00| |MARY|Y|203607|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MICH|MICHELIN| 0000001.00| |MICH|Y|203613|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MO-E|MO-EL| 0000001.00| |MO-E|Y|203619|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|NAF|NAF NAF| 0000001.00| |NAF|Y|203625|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|KEND|KENDO| 0000001.00| |@@@@|Y|229291|2022-02-08 19:01:59.606658|2022-02-08 19:01:59.606658
ITA|MAST|master| 0000001.00|W|MAST|Y|229302|2022-02-16 19:01:56.754976|2022-02-16 19:01:56.754976
ESP|NARD|NARDIFR| 0000001.00| |@@@@|Y|229308|2022-03-03 19:02:13.766151|2022-03-03 19:02:13.766151
DEU|NIKE|NIKE| 0000001.00| |NIKE|Y|203630|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|OLIV|OLIVETTI| 0000001.00|B|OLIV|Y|203636|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|OZAK|OZAKI| 0000001.00| |OZAK|Y|203642|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ACOR|ACORN| 0000001.00|G|ACOR|Y|203648|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PION|PIONEER| 0000001.00|A|PION|Y|203654|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PRIV|PRIVILEG| 0000001.00|W|PRIV|Y|203660|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TIMB|TIMBUKTU| 0000001.00|B|TIMB|Y|203668|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|HOI1|HOOVER INTERNET REG LANGUAGE 1| 0000001.00|W|HOOV|Y|203674|2018-10-08 19:05:40.949869|2018-10-08 19:05:40.949869
DEU|PINN|PINNACLE SYSTEMS| 0000001.00|W|PINN|Y|203662|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|AIWA|AIWA| 0000001.00|A|AIWA|Y|203684|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ANUB|ANUBIS| 0000001.00|B|ANUB|Y|203690|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ASSI|ASSISTENT| 0000001.00| |ASSI|Y|203696|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|BALL|BALLISTIC| 0000001.00| |BALL|Y|203702|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|BELU|BELUX| 0000001.00| |BELU|Y|203708|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|BOB|BOB HOME| 0000001.00| |BOB|Y|203714|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CADA|CADAC| 0000001.00| |CADA|Y|203720|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CEWE|CEWE COLOR| 0000001.00| |CEWE|Y|203726|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CLOU|COLOUD| 0000001.00| |CLOU|Y|203732|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CULA|CELLULARLINE| 0000001.00| |CULA|Y|203738|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|DICO|DICOTA| 0000001.00| |DICO|Y|203744|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|DVIC|DVICO| 0000001.00| |DVIC|Y|203750|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ELB2|ELBRO| 0000001.00| |ELB2|Y|203756|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EP:M|EP:MULTIMEDIA| 0000001.00| |EP:M|Y|203762|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|FAK2|FAKTOR ZWEI| 0000001.00| |FAK2|Y|203768|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|FRIF|FRIFRI| 0000001.00| |FRIF|Y|203774|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|GIRM|GIRMI| 0000001.00| |GIRM|Y|203780|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
GBR|1YPG|BAUMATIC 1YR T.REG 4-11| 0000001.00|W|BAUM|Y|229326|2022-04-07 19:02:11.835757|2022-04-07 19:02:11.835757
AUT|UYA9|WHIRLPOOL| 0000001.00|W|WHIR|Y|229346|2022-04-22 19:02:13.834432|2022-04-22 19:02:13.834432
ESP|XPLO|XPLORA| 0000001.00|B|@@@@|Y|229354|2022-05-04 19:02:06.350585|2022-05-04 19:02:06.350585
DEU|HARW|HARWA| 0000001.00|B|HARW|Y|203787|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|HOTL|HOTLINE| 0000001.00|B|HOTL|Y|203793|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|IDEE|IDEEO| 0000001.00| |IDEE|Y|203799|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|HTI|HTI| 0000001.00| |HTI|Y|203806|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|IIYA|IIYAMA| 0000001.00| |IIYA|Y|203812|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|IRPR|INDESIT| 0000001.00|W|INDE|Y|203818|2018-10-08 19:05:40.949869|2019-12-09 19:02:58.801116
DEU|JOBO|JOBO| 0000001.00| |JOBO|Y|203823|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|KIN2|KINDERMANN| 0000001.00| |KIN2|Y|203829|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|LA P|LA PAVONI| 0000001.00| |LA P|Y|203835|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|LG|LG ELECTRONICS| 0000001.00| |LG|Y|203841|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MAGN|MAGNAT| 0000001.00|B|MAGN|Y|203847|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MCTR|MC-TRONIC| 0000001.00|B|MCTR|Y|203853|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MITS|MITSUBISHI| 0000001.00|B|MITS|Y|203859|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|MRAT|MORACH-TECHNIK| 0000001.00| |MRAT|Y|203865|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|NESC|NESCAFE| 0000001.00|W|NESC|Y|203871|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|OA|OHNE ANGABEN| 0000001.00|B|OA|Y|203877|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ORIO|ORION| 0000001.00|A|ORIO|Y|203883|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PELI|PELIKAN| 0000001.00| |PELI|Y|203889|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|POC1|POCKETBOOK| 0000001.00| |POC1|Y|203895|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PUMA|PUMA| 0000001.00| |PUMA|Y|203901|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|RENS|RENESOLAR| 0000001.00| |RENS|Y|203907|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|RZB|RZB| 0000001.00| |RZB|Y|203913|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SCEI|SCEI| 0000001.00|B|SCEI|Y|203919|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SIGM|SIGMA| 0000001.00|G|SIGM|Y|203925|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SOEH|SOEHNLE| 0000001.00| |SOEH|Y|203931|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|CARA|CARAVELL| 0000001.00|W|@@@@|Y|229356|2022-05-05 19:02:06.634030|2022-05-05 19:02:06.634030
FRA|DOM|DOMEOS| 0000001.00|W|DOM|Y|229382|2022-05-20 19:02:04.979335|2022-07-05 19:02:36.252105
FRA|WINI|WINIA| 0000001.00|W|WINI|Y|229388|2022-05-20 19:02:04.979335|2022-07-05 19:02:36.252105
DEU|STAD|STADLER FORM| 0000001.00| |STAD|Y|203936|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SWTL|SWITEL| 0000001.00| |SWTL|Y|203942|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|TECR|TECHNOCRAFT| 0000001.00| |TECR|Y|203948|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|THUE|THUECOB| 0000001.00| |THUE|Y|203954|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|TRTH|TRANSTHERM| 0000001.00| |TRTH|Y|203960|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|VALA|VALENTA| 0000001.00| |VALA|Y|203966|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|VQUT|VIEW QUEST| 0000001.00| |VQUT|Y|203972|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|WIDM|WIDMER| 0000001.00| |WIDM|Y|203978|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ZAMD|ZR-AMD| 0000001.00| |ZAMD|Y|203984|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ZTE|ZTE| 0000001.00| |ZTE|Y|203990|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|DIIG|INDESIT TELREG 2+2| 0000001.00|W|INDE|Y|203996|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|VANT|Vantage Digital| 0000001.00|B|@@@@|Y|204002|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|IND2|INDESIT| 0000001.00|W|INDE|Y|204008|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ESP|CARR|CARRIER| 0000001.00|W|CARR|Y|204014|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|IBER|IBERNA| 0000001.00|W|IBER|Y|204020|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|PACE|PACE| 0000001.00|G|PACE|Y|204026|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|THOM|THOMSON/TCL| 0000001.00|A|THOM|Y|204032|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|MOTO|MOTOROLA| 0000001.00|B|MOTO|Y|204038|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|BOMA|BOMAN| 0000001.00| |BOMA|Y|204044|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|KISS|KISS| 0000001.00|B|KISS|Y|204050|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|SASU|SANSUI| 0000001.00|B|SASU|Y|204056|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|TDK|TDK| 0000001.00|B|TDK|Y|204062|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|BLUN|BLUSENS| 0000001.00|B|BLUN|Y|204068|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|KITH|KITCHEN AID| 0000001.00|W|KITH|Y|204074|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|DAIK|DAIKIN| 0000001.00|W|DAIK|Y|204080|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|TECO|TECO| 0000001.00|B|TECO|Y|204086|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
GBR|GEOP|Geopad| 0000001.00| |GEOP|Y|229396|2022-05-31 19:02:04.715533|2022-05-31 19:02:04.715533
ESP|FRIM|FRIMEC| 0000001.00|W|@@@@|Y|229420|2022-06-13 19:02:15.823913|2022-06-13 19:02:15.823913
ESP|ELUU|ELUXE| 0000001.00|W|@@@@|Y|229428|2022-06-20 19:02:38.244327|2022-06-20 19:02:38.244327
ESP|VEXI|VEXIA| 0000001.00|B|VEXI|Y|204092|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|AIRI|AIRIS| 0000001.00|G|AIRI|Y|204098|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|DJ-T|DJ-TECH| 0000001.00|B|DJ-T|Y|204104|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|ZAVI|ZAVIO| 0000001.00|B|ZAVI|Y|204110|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|WIDE|WIDETECH| 0000001.00|W|WIDE|Y|204116|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|INOL|INDESIT OLR INBOUND CALLS| 0000001.00|W|INDE|Y|204122|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|INT2|Extensión de Garantía 2+2| 0000001.00|W|INDE|Y|204128|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|MEIZ|MEIZU| 0000001.00|B|MEIZ|Y|204134|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|PRET|PRESTIGIO| 0000001.00|B|PRET|Y|204140|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|DEM1|ELECTROLUX IW APM| 0000001.00|W|ELUX|Y|204146|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|EWT|EWT| 0000001.00|W|EWT|Y|204152|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|TERR|TERRAILLON| 0000001.00|W|TERR|Y|204158|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|RAZE|RAZER| 0000001.00|B|RAZE|Y|204164|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|PRIX|PRIXTON| 0000001.00|B|PRIX|Y|204170|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|MAGN|MAGNA| 0000001.00|B|MAGN|Y|204176|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
ESP|WID-|WIDE AA| 0000001.00|W|WID-|Y|204182|2018-10-08 19:05:40.949869|2020-01-09 19:03:05.648594
BEL|AMI|MTEC (AMI)| 0000001.00|G|AMI|Y|204188|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|AUTO|AUTO| 0000001.00|W|AUTO|Y|204194|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BLAU|BLAUPUNKT| 0000001.00|G|BLAU|Y|204200|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CAM|CAMRAY| 0000001.00|A|CAM|Y|204206|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CLAR|CLARION| 0000001.00|A|CLAR|Y|204212|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|DADO|DAIHATSU DOMINO| 0000001.00| |DADO|Y|204218|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|EBAC|EBAC| 0000001.00|G|EBAC|Y|204224|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|FAMO|FAMO| 0000001.00| |FAMO|Y|204230|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|FRIR|FRIGOR| 0000001.00|W|FRIR|Y|204236|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|HALS|HALSTEAD| 0000001.00|A|HALS|Y|204242|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
GBR|DGPD|D&G| 0000001.00|A|DGPD|Y|229450|2022-07-07 19:02:22.775587|2022-07-08 19:02:38.336391
ESP|AIRO|AIRONE| 0000001.00|W|@@@@|Y|229464|2022-07-18 19:01:24.826181|2022-07-19 19:01:16.415375
PRT|BENR|BENRO| 0000001.00|W|@@@@|Y|229473|2022-07-27 19:01:32.037596|2022-07-27 19:01:32.037596
BEL|HOOV|HOOVER| 0000001.00|A|HOOV|Y|204248|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ITT|ITT NOKIA| 0000001.00|A|ITT|Y|204254|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|KUPP|KUPPERSBUSCH| 0000001.00|W|KUPP|Y|204260|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MAI|MAIN (MAI)| 0000001.00|A|MAI|Y|204266|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MIEL|MIELE| 0000001.00|G|MIEL|Y|204272|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MULT|MULTIPLEX| 0000001.00|A|MULT|Y|204278|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|NITE|NI-TEK| 0000001.00| |NITE|Y|204284|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|PACT|PACT INTERNATIONAL| 0000001.00|B|PACT|Y|204290|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|PREF|PREFARIO| 0000001.00| |PREF|Y|204296|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|RIMA|RIMA| 0000001.00|G|RIMA|Y|204302|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SANE|SANGEAN| 0000001.00|G|SANE|Y|204308|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SKES|SKODA ESTELLE| 0000001.00| |SKES|Y|204314|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SUNS|SUNSHINE| 0000001.00| |SUNS|Y|204320|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TECP|TECHNOPHONE| 0000001.00| |TECP|Y|204326|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TRIC|TRICITY BENDIX| 0000001.00|A|TRIC|Y|204332|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|VIDE|VIDEOTECH| 0000001.00|B|VIDE|Y|204338|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|WINE|WINERSTAT| 0000001.00| |WINE|Y|204344|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|OMNI|OMNI DIGITAL| 0000001.00|B|OMNI|Y|204350|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ASP|ASPECT (ASP)| 0000001.00| |ASP|Y|204356|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|GORA|GORANGE| 0000001.00|W|GORA|Y|204362|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MAST|MASTERLUX| 0000001.00|G|MAST|Y|204368|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|LAUR|LAURENT MENE| 0000001.00|W|LAUR|Y|204374|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BABY|BABYLIFF| 0000001.00|A|BABY|Y|204380|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SULT|SULTAN| 0000001.00| |SULT|Y|204386|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|RADI|RADIOLA| 0000001.00|A|RADI|Y|204392|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|CIAR|CIARRA| 0000001.00|W|CIAR|Y|229476|2022-08-01 19:01:09.427045|2022-08-01 19:01:09.427045
PRT|VORW|Vorwerk| 0000001.00|B|@@@@|Y|229482|2022-08-10 19:01:17.286232|2022-08-10 19:01:17.286232
PRT|FRIM|FRIMEC| 0000001.00|W|@@@@|Y|229504|2022-08-22 19:01:15.782885|2022-08-22 19:01:15.782885
BEL|HNEM|HNE MOBILITY| 0000001.00|W|HNEM|Y|204398|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|DUL|DULSTY TENTERPRISK| 0000001.00|H|DUL|Y|204404|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|FUBA|FUBA| 0000001.00|B|FUBA|Y|204410|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|EURC|EUROCOLD| 0000001.00|A|EURC|Y|204416|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|OMNS|OMNISAT| 0000001.00|B|OMNS|Y|204422|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CURT|CURTISS| 0000001.00| |CURT|Y|204428|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|DREA|DREAMVISION| 0000001.00| |DREA|Y|204434|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|AERM|AERMEC| 0000001.00| |AERM|Y|204440|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ALTU|ALTUS| 0000001.00|W|ALTU|Y|204446|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|AIPT|AIPTEK| 0000001.00|B|AIPT|Y|204452|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|COLO|COLOURVISION| 0000001.00|B|COLO|Y|204458|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PLEX|PLEXTOR| 0000001.00| |PLEX|Y|204465|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|PRVI|PRO-VISION| 0000001.00| |PRVI|Y|204471|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|RELI|RELISYS| 0000001.00| |RELI|Y|204477|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|ROMM|ROMMELSBACHER| 0000001.00| |ROMM|Y|204482|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SANY|SANYO| 0000001.00|A|SANY|Y|204488|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|SEPP|SEPPELFRICKE| 0000001.00| |SEPP|Y|204494|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EMER|EMERIO| 0000001.00| |EMER|Y|202671|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|EVES|EVESTAR| 0000001.00| |EVES|Y|202677|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|FLEX|FLEXTRON| 0000001.00| |FLEX|Y|202683|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|GEMB|GEMBIRD| 0000001.00| |GEMB|Y|202689|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|GT S|GT SAT| 0000001.00| |GT S|Y|202695|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|PE30|PEUGEOT 309| 0000001.00| |PE30|Y|202702|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|AEL4|Elica tel reg 3-18m| 0000001.00|W|ELIC|Y|229097|2021-09-02 19:02:08.723382|2021-09-02 19:02:08.723382
ESP|ASRO|ASROCK| 0000001.00|W|@@@@|Y|229121|2021-09-14 19:02:04.267710|2021-09-14 19:02:04.267710
GBR|JAMS|JAMSTIK| 0000001.00| |JAMS|Y|229127|2021-09-22 19:01:52.912437|2021-09-22 19:01:52.912437
BEL|QUES|QUEST| 0000001.00|W|QUES|Y|202708|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ROSI|ROSIERES| 0000001.00|W|ROSI|Y|202714|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
DEU|HEWL|HEWLETT PACKARD| 0000001.00| |HEWL|Y|202701|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SNOW|SNOWCAP| 0000001.00|W|SNOW|Y|202725|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SWIF|SWIFT| 0000001.00|A|SWIF|Y|202731|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TEXE|TEXET| 0000001.00|B|TEXE|Y|202737|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TUR|TURCO| 0000001.00|A|TUR|Y|202743|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|VOK|VOKERA| 0000001.00|H|VOK|Y|202749|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|XPEL|XPELAIR| 0000001.00|W|XPEL|Y|202755|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
