COUNTRY_CODE|ITEM_MANUF_BRAND_CODE|ITEM_MANUF_BRAND_NAME|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
IRL|CAST|CASTLE|Y|202179|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|COBR|COBRA|Y|202185|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|CRIT|CRITERION|Y|202191|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|EVAJ|EVAJOY|Y|210834|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
IRL|DELU|DELUXE|Y|202196|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|EADI|EADIECARE|Y|202202|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|LACA|LACANCHE|Y|202208|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|LOEW|LOEWE|Y|202214|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|MATS|MATSUI|Y|202220|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|MILL|MILLBANK|Y|202226|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|MOSS|MOSS|Y|202232|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|NEW|NEWHAM|Y|202238|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|NUMA|NUMATIC INTNL. LTD|Y|202244|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|OSBY|OSBY|Y|202250|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|PHIC|PHILCO|Y|202256|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|PROL|PROLINE|Y|202262|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|REFL|REFLECTA|Y|202268|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ROSI|ROSIERES|Y|202274|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|SATA|SATASTON|Y|202280|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|SENS|SENSORDRY|Y|202286|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|SLIN|SELECT LINE|Y|202292|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|SSAN|SSANGYONG|Y|202298|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|SYM|SYMPHONY|Y|202304|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|TECC|TECHNOLEC|Y|202310|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|TIVO|TIVILI|Y|202316|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|UMAX|UMAX|Y|202322|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|VIDM|VIDMAN|Y|202328|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|WAST|WASTE KING|Y|202334|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|YAES|YAESU|Y|202340|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|ALTE|ALTEC LANSING|Y|202346|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|BARR|BARRAL|Y|202352|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|BOOK|BOOKET|Y|202358|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|CLEM|CLEMENTONI|Y|202364|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|DI4|DI4|Y|202370|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|EIDO|EIDOS|Y|202376|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BEAT|BEATS|Y|210823|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|BILL|BILLOW|Y|210841|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
PRT|GNR|GNR|Y|202387|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|NEMO|NEMOX|Y|202393|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|HOME|HOMEDICS|Y|202399|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|REX|REX|Y|202405|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|SONO|SONOS|I|202411|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|TREV|TREVI|Y|202417|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ACMA|ACMA|Y|202423|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|AMBR|AMBRA|Y|202429|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ASCO|ASCOM|Y|202435|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BAM|BAM|Y|202441|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BINA|BINATONE|Y|202447|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BRES|BRESSER|Y|202453|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|CARL|CARLTON|Y|202459|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|CITI|CITIZEN|Y|202465|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|COUR|COURTNEY|Y|202471|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|DELT|DELTA|Y|202477|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|DYSO|DYSON|Y|202483|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|EMTE|EMTECH|Y|202489|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|E80|ELITE 80|Y|202495|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|FOUN|FOUNTAIN HIGHMEAD|Y|202501|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|GEC|GEC|Y|202507|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|GSE|GSE|Y|202513|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|HERM|HERMES|Y|202519|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|JOTA|JOTAL|Y|202525|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|KENS|KENSAI|Y|202531|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ELA9|ELAN|Y|202537|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|IMAT|I MATE|Y|202545|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|KURO|KURO|Y|202550|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|LOEW|LOEWE|Y|202556|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MARA|MARANTZ|Y|202561|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MERL|MERLONI|Y|202567|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BRAN|BRANDT|Y|210849|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
IRL|MIO|MICO|Y|202572|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MOUN|MOUNTFIELD|Y|202578|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|NEXU|NEXUS|Y|202584|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OLYM|OLYMPUS|Y|202590|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OSPR|OSPREY|Y|202596|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|PAXI|PAXIMAT|Y|202602|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|POWP|POWERPOINT|Y|202608|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|RADI|RADIOLA|Y|202614|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ROBE|ROBERTS|Y|202620|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SAMP|SAMPOTECH|Y|202626|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SEKK|SEIKOSHA|Y|202632|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SMIT|SMITH CORONA|Y|202638|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|STNN|STANNA STAIRLIFTS|Y|202644|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SYNT|SYNTAQ|Y|202650|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TEKA|TEKA|Y|202656|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TRI|TRIANCO/REDFYRE|Y|202662|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|VARI|VARIOUS|Y|202668|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|WAT|WATERFORD FIREFLY|Y|202674|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TELF|TELFAL RUMILLY|Y|202680|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TRIB|TRIBEN|Y|202686|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|VEDE|VEDETTE|Y|202692|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|WATK|WATKINS JOHNSON|Y|202698|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|YPHO|YPHONE|Y|202704|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ADR|ADR SYSTEMS|Y|202710|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AMAR|A MARTIN|Y|202716|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ARKO|ARKOS|Y|202722|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ICI|ICI CALDAIE UK|Y|202727|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|INTR|INTERTAN|Y|202734|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ASLA|ASLAND|Y|202740|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AYA|AYA|Y|202746|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BEND|BENDIX|Y|202752|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BOSC|BOSCH|Y|202758|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ELGA|EL GATO (CAPTURADOR VIDEO)|Y|210874|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
FRA|BUSH|BUSH|Y|202763|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CELE|CELESTION|Y|202769|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|COME|COMET|Y|202775|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CULL|CULLMAN|Y|202781|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|DIMP|DIMPLEX|Y|202787|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|KENH|KENHOLME|Y|202793|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ELSA|ELSA|Y|202799|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|LAWT|LAWTONROCK|Y|202805|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MAG|MAGICOAL|Y|202811|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MCL|MCL|Y|202817|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MILE|MILLENNIUM|Y|202823|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MORG|MORGAN CLASSIC|Y|202829|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|NET9|NETAHEAT|Y|202835|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OCEA|OCEAN|Y|202841|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OTSE|OTSEIN|Y|202847|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|PINK|PINK TRIANGLE|Y|202853|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|PROJ|PROJECT|Y|202859|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|REDR|REDRING|Y|202865|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ROST|ROSSETTI|Y|202871|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SCA|SCANDILUX|Y|202877|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SHOW|SHOWERMAX|Y|202883|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SOVE|SOVERIGN|Y|202889|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SUNA|SUNAGOR|Y|202895|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TASO|TASCO|Y|202901|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|THRN|THORENS (THRN)|Y|202907|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|UFES|UFESA|Y|202913|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|VIGL|VIGLEN|Y|202919|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|WILL|WILLIAMS|Y|202925|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|YAMA|YAMAHA|Y|202931|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BLAB|BLACKBERRY|Y|202937|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FOS|FOSTEX|Y|202943|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|FRAS|FRASA|Y|210880|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
FRA|ACFR|ACFRI|Y|202948|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AGA|AGA|Y|202954|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ALDP|ALDES PRO|Y|202960|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ARCH|ARCHIMEDES|Y|202966|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ATL|ATLANT (ATL)|Y|202972|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BATE|BGS|Y|202978|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BISS|BISSELL|Y|202984|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BRES|BRESSER|Y|202990|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CARE|CAREERA|Y|202996|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CIH|CI(H)|Y|203002|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CORO|CORODATA|Y|203008|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|DEFI|DEFINITION|Y|203014|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|DUL|DULSTY TENTERPRISK|Y|203020|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ELUX|ELECTROLUX|Y|203026|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FALC|FALCON|Y|203032|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FRAN|FRANGER|Y|203038|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|JSR|JSR|Y|203046|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|KONI|KONICA|Y|203052|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|LEXM|LEXMARK|Y|203058|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MACK|MACKENSIL|Y|203062|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MCHL|MONOTUB CURRYS LINE|Y|203068|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MILA|MILLENEA|Y|203074|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|MORD|MORDAUNT|Y|203080|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|NETW|NETWORK|Y|203086|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OBOD|OBODEX|Y|203092|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|OTAW|OTAWA|Y|203098|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|PHON|PHONEMATE|Y|203104|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|PROG|PROLOGIC|Y|203110|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|REDI|REDIFFUSION|Y|203116|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ROSS|ROSS|Y|203122|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SAXO|SAXON|Y|203128|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|SHOP|SHOPRIDER SCOOTERS|Y|203134|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|AKIR|AKIRA|Y|210897|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
IRL|SOME|SOMET|Y|203139|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|STYL|STYLERIGHTER|Y|203145|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TANN|TANNOY|Y|203151|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|THE|THERMASTER|Y|203157|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|TRIT|TRITON|Y|203163|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|VIBR|VIBRANT|Y|203169|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|WHIR|WHIRLPOOL|Y|203175|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ZERO|ZEROWATT|Y|203181|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AEU|AEU|Y|203187|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AMIC|AMICA|Y|203193|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ASCO|ASCOM|Y|203199|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AUST|AUSTIN|Y|203205|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BEJA|BEJAM|Y|203211|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BOOG|BOOGIE BOX|Y|203217|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BUSN|BUSHNELL|Y|203223|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CELL|CELLULAR TELEPHONE|Y|203229|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|COMF|COMFEE|Y|203235|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CUMA|CUMANA|Y|203241|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|DINA|DINATRON|Y|203247|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|EL5C|ELITE 50|Y|203253|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ESSE|ESSENTIEL|Y|203259|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FISH|FISHER|Y|203265|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FULG|FULGOR|Y|203271|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GLEG|GLENGAS|Y|203277|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AKUR|AKURA|Y|203285|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AQUE|AQUETRON|Y|203291|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ASTR|ASTRA|Y|203297|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|AVIA|AVIA|Y|203301|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BELL|BELLING|Y|203307|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|BORE|BORETTI|Y|203313|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CABA|CABASSE|Y|203319|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|CARF|CARREFOUR HOME|Y|210888|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
FRA|CEBO|CEBORA|Y|203324|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|COLA|COLANI|Y|203330|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|CRUS|CRUSADER|Y|203336|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|DIBO|DIBOSS|Y|203342|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|EDES|EDESA|Y|203348|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ESCO|ESCORT|Y|203354|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FINL|FINLUX|Y|203360|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|FUGI|FUGIX|Y|203366|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GILS|GILSON|Y|203372|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HALC|HALCYON|Y|203378|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HITA|HITACHI|Y|203384|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ICC|ICC|Y|203390|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|JANO|JANOME|Y|203396|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|KEMB|KEMBLE|Y|203402|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|LIDE|LIDEL|Y|203408|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GABR|GABRIELE|Y|203414|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|MIT|MITSAI|Y|203420|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|NEWA|NEWAY|Y|203426|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|ORB|ORB|Y|203432|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|PIL|PIL|Y|203438|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|REGI|REGIONAL SALOIO|Y|203444|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|SEGA|SEGA|Y|203450|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|SPOR|SPORT ZONE|Y|203456|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|TEXT|TEXTO EDITORA|Y|203462|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|URBA|URBANZ|Y|203468|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|WHAR|WHARFEDALE|Y|203474|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|AGFA|AGFAPHOTO|Y|203480|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|AYOM|AYOMI|Y|203486|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|CLEA|CLEANSER|Y|203492|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|DRAG|DRAGSTER|Y|203498|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|GOOL|GOOLAN|Y|203504|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|IVEL|IVELSA|Y|203510|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|HERO|HERO|Y|210911|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
PRT|LOEW|LOEWE|Y|203515|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|NEW-|NEW-POL|Y|203521|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|QINA|QINA|Y|203527|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|SKIP|SKIP|Y|203533|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|TIMS|TIMSHEL|Y|203539|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
PRT|WHIT|WHITE WESTINGHOUSE|Y|203545|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
POL|AOC|AOC|Y|203551|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
POL|BRAN|BRANDT|Y|203557|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ELUX|ELECTROLUX|Y|203564|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ESKI|ESKIMO|Y|203570|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HIRO|HIRONDO|Y|203576|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HOTL|HOTLINE|Y|203581|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|ILVE|ILVE|Y|203587|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|IQM|IQM|Y|203593|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
POL|DAEW|DAEWOO|Y|203599|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GEMI|GEMINI|Y|203606|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GMAR|GMARK|Y|203612|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|GRUN|GRUNDIG|Y|203618|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HAR|HARCAL|Y|203623|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HET|HETHERINGTON|Y|203630|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|HOME|HOMECHARM|Y|203636|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
POL|DENO|DENON|Y|203641|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
POL|DIRT|DIRT DEVIL|Y|203648|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|FRID|FRIGIDAIRE|Y|203654|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|KARC|K'ARCHER|Y|203647|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
FRA|KIEV|KIEV|Y|203665|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|GREE|GREENKAT|Y|203671|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|HARM|HARMAN/KARDON|Y|203677|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
