COUNTRY_CODE|COMPANY_CODE|SCHEME_CODE|CLIENT_GROUP_ID|CLIENT_ACCOUNT_ID|PULSE_ID|CM_SOURCE_ID|SCHEME_NAME|SCHEME_CATEGORY_CODE|CLIENT_GROUP_DESC|CLIENT_ACCOUNT_DESC|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
GBR|D|BXG|32|128|1|27|PROTECTION PLAN|11|LG ELECTRONICS|LG ELECTRONICS|Y|17800|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|SPD|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|15329|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|BQW|28|268|54|28|REPAIR & PROTECT|R&M|INDESIT COMPANY|INDESIT MULTI-BRAND|N|17818|2018-03-05 13:09:00.000000|2019-03-27 21:49:50.415530
GBR|D|SQE|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|15347|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|BQD|55|251|29|15|PROTECTION PLAN|R&P|WHIRLPOOL|WHIRLPOOL|N|17836|2018-03-05 13:09:00.000000|2019-03-27 21:49:50.415530
GBR|D|CD3|53|52|25|6|PROTECTION PLAN|OUTB|TELEPHONES SALES|DIRECT SALES|Y|17855|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|CNW|26|101|36|18|PROTECTION PLAN|DEAD|HOOVER CANDY GROUP|HOOVER|Y|17557|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|SRL|48|373|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY|Y|15371|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|SS2|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|15377|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|BC6|23|220|48|27|PROTECTION PLAN|ELCR|GLEN DIMPLEX GROUP|STOVES|Y|17844|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|ST0|48|373|48|16|SKY PROTECT PLUS|DATA|SKY|SKY|Y|15395|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|CLV|33|254|17|18|PROTECTION PLAN|DORM|ELECTROLUX GROUP|ZANUSSI|Y|17593|2018-03-05 13:09:00.000000|2020-03-03 19:05:42.892027
GBR|D|CNY|14|48|11|7|PROTECTION PLAN|QUOT|D&G GENERIC|D&G GENERIC|Y|17639|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|DHL|84|393|74|45|PROTECTION PLAN|EOGM|HOME RETAIL GROUP|ARGOS|Y|17951|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|BT7|28|268|22|28|REPAIR & PROTECT|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|N|17625|2018-03-05 13:09:00.000000|2019-03-27 21:49:50.415530
GBR|D|CJJ|84|393|26|43|PROTECTION PLAN|DORM|HOME RETAIL GROUP|ARGOS|Y|17637|2018-03-05 13:09:00.000000|2020-03-03 19:05:42.892027
GBR|D|W8X|61|454|22|42|INSURANCE PLAN|KITC|DRL|AO MPD|Y|226882|2019-09-11 19:05:32.855903|2020-08-24 19:05:11.100483
GBR|D|DJN|23|23|38|27|PROTECTION PLAN|TICK|GLEN DIMPLEX GROUP|BELLING|Y|17980|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|AQ6|61|376|51|61|PROTECTION PLAN|RPM|DRL|DRS|Y|17654|2018-03-05 13:09:00.000000|2022-07-14 19:04:06.959935
GBR|D|CF7|28|268|22|27|PROTECTION PLAN|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|17679|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|CBQ|53|52|9|6|PROTECTION PLAN|ALAR|TELEPHONES SALES|DIRECT SALES|Y|17677|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|CPK|53|52|11|7|PROTECTION PLAN|QUOT|TELEPHONES SALES|DIRECT SALES|Y|17690|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|BXL|32|128|19|23|PROTECTION PLAN|30|LG ELECTRONICS|LG ELECTRONICS|Y|17703|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|AY4|23|23|19|23|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|BELLING|Y|17715|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|BGY|26|101|36|33|PROTECTION PLAN|30|HOOVER CANDY GROUP|HOOVER|Y|17719|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|DK9|23|284|25|27|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18052|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|AYN|23|384|36|33|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|LEC|Y|17737|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|T2R|108|426|26|43|INSURANCE PLAN|POS|SIGNET GROUP|ERNEST JONES|Y|15539|2018-02-28 16:09:19.000000|2021-10-25 19:04:01.269989
GBR|D|BMY|26|101|25|27|PROTECTION PLAN|OUTB|HOOVER CANDY GROUP|HOOVER|Y|17751|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|DHU|84|393|51|43|PROTECTION PLAN|POS|HOME RETAIL GROUP|ARGOS|Y|18094|2018-04-28 00:15:18.000000|2021-11-16 19:04:52.191831
GBR|D|TBB|34|225|3|20|TEBA EXTENDED INSURANCE PLAN|30|MANUFACTURER (OTHER)|TEBA|Y|15563|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|DGU|84|393|3|89|PROTECTION PLAN|30|HOME RETAIL GROUP|ARGOS|Y|18118|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|CFT|28|268|27|27|PROTECTION PLAN|PWOQ|WHIRLPOOL|INDESIT MULTI-BRAND|Y|17791|2018-03-05 13:09:00.000000|2021-05-13 19:03:54.428766
GBR|D|BVZ|28|103|61|33|PROTECTION PLAN|11|INDESIT COMPANY|HOTPOINT|Y|17787|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|CJ2|84|395|25|23|PROTECTION PLAN|QUOT|HOME RETAIL GROUP|BUSH|Y|17793|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|BW6|28|103|35|27|PROTECTION PLAN|TAM|INDESIT COMPANY|HOTPOINT|Y|17799|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|A|MV3|28|251|39|21|PROTECTION PLAN|30|WHIRLPOOL|WHIRLPOOL|Y|18160|2018-05-04 00:15:15.000000|2020-06-25 19:06:40.176191
GBR|A|VHU|61|320|47|41|PROTECTION PLAN|RPM|DRL|AO.COM|Y|17900|2018-03-14 09:58:56.000000|2019-03-28 19:11:02.692298
GBR|A|VL6|110|433|28|28|PROTECTION PLAN|QUOT|IDEAL BOILERS|IDEAL BOILERS|Y|18172|2018-05-16 00:15:24.000000|2019-03-28 19:11:02.692298
ITA|A|362|7|18|3|1|INDESIT IG REPAIR MAILER|RMIG|INDESIT GROUP|INDESIT|Y|223864|2019-03-28 19:11:02.692298|2019-03-28 19:11:02.692298
GBR|A|VKY|53|52|25|6|PROTECTION PLAN|CUS1|TELEPHONES SALES|DIRECT SALES|Y|18178|2018-05-17 00:15:17.000000|2019-03-28 19:11:02.692298
GBR|D|DHV|84|393|47|61|PROTECTION PLAN|RPM|HOME RETAIL GROUP|ARGOS|Y|17950|2018-04-28 00:15:18.000000|2022-07-26 19:04:10.788237
GBR|D|TMW|52|228|1|7|MOBEN ANNUAL INSURANCE PLAN|11|TECNIK|TECNIK (MOBEN)|Y|15647|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|TRB|3|131|24|55|LLOYDS TSB ANNUAL INSURANCE PLAN|QUOT|BANKS (OTHER)|LLOYDS TSB|Y|15659|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|DS1|48|427|54|16|SKY PROTECT PLUS|DORM|SKY|SKY Q|Y|18214|2018-05-26 00:15:23.000000|2020-03-03 19:05:42.892027
GBR|D|DNA|23|220|36|33|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|STOVES|Y|17999|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DSY|48|373|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY|Y|18244|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|U8 |10|218|31|45|STELLISONS ANNUAL INSURANCE PLAN|SAM|CIH/D&G/OTHER INDES|STELLISONS|Y|15695|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|DGY|84|395|25|23|PROTECTION PLAN|QUOT|HOME RETAIL GROUP|BUSH|Y|18035|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|E|HG5|6|180|24|28|MAINTENANCE PLAN|ANNL|BAXI GROUP|POTTERTON|Y|18302|2018-06-26 00:15:15.000000|2021-07-13 19:04:22.388067
GBR|D|DL1|23|284|24|24|PROTECTION PLAN|QUOT|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18053|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DLA|23|384|19|23|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|LEC|Y|18059|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|CPX|53|52|11|7|PROTECTION PLAN|QUOT|TELEPHONES SALES|DIRECT SALES|Y|17869|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|CFV|28|268|27|27|PROTECTION PLAN|PWOQ|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|17875|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|BUL|28|110|22|15|REPAIR & PROTECT|KITC|INDESIT COMPANY|INDESIT|N|17881|2018-03-05 13:09:00.000000|2019-03-27 21:49:50.415530
GBR|D|CG6|28|110|24|28|PROTECTION PLAN|INBR|INDESIT COMPANY|INDESIT|Y|17887|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|BX1|28|110|19|23|PROTECTION PLAN|30|INDESIT COMPANY|INDESIT|Y|17871|2018-03-05 13:09:00.000000|2019-03-28 19:11:02.692298
GBR|D|VAD|24|242|2|27|ANNUAL INSURANCE PLAN|23RD|GROUP SERVICES|VAILLANT|Y|15755|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|HKH|6|19|67|28|MAINTENANCE PLAN|INBR|BAXI GROUP|BAXI|Y|18362|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|D|DMG|32|128|29|15|PROTECTION PLAN|FTB|LG ELECTRONICS|LG ELECTRONICS|Y|17961|2018-04-28 00:15:18.000000|2021-01-22 19:04:27.913704
GBR|D|VCS|25|165|24|28|VIESSMANN ANNUAL INSURANCE PLAN|QUOT|HEATING (OTHER)|OTHER HEATING|Y|15785|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|VEC|25|245|19|23|VERINE & PORTWAY FIRES INSURANCE PLAN|30|HEATING (OTHER)|VERINE FIRES|Y|15791|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
ESP|D|MG5|16|39|26|1|MASTER GARANTIA AMPLIACION HASTA 5 A#OS|POS|MASTER CADENA|MASTER CADENA|Y|223402|2019-03-28 19:11:02.692298|2019-03-28 19:11:02.692298
GBR|D|LPS|48|427|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY Q|Y|226898|2019-09-11 19:05:32.855903|2019-10-11 19:05:37.453210
GBR|D|DHA|84|393|54|47|PROTECTION PLAN|QUOT|HOME RETAIL GROUP|ARGOS|Y|17979|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DLX|32|128|38|27|PROTECTION PLAN|TICK|LG ELECTRONICS|LG ELECTRONICS|Y|17982|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|A|HT2|86|403|28|31|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|VAILLANT|Y|18398|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HM4|86|403|36|33|MAINTENANCE PLAN|DATA|VAILLANT GROUP|VAILLANT|Y|18404|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|D|FPQ|84|393|22|43|PROTECTION PLAN|POS|HOME RETAIL GROUP|ARGOS|Y|17978|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|KGV|83|386|27|30|PROTECTION PLAN|PWOQ|SAMSUNG|SAMSUNG|Y|17984|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DHJ|84|393|24|42|PROTECTION PLAN|INBR|HOME RETAIL GROUP|ARGOS|Y|17990|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DN5|23|220|20|24|PROTECTION PLAN|INPR|GLEN DIMPLEX GROUP|STOVES|Y|17996|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|A|VL3|53|52|25|6|PROTECTION PLAN|CUS1|TELEPHONES SALES|DIRECT SALES|Y|18179|2018-05-17 00:15:17.000000|2019-03-28 19:11:02.692298
GBR|D|DKA|23|284|54|32|PROTECTION PLAN|OUPR|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18024|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|CSS|48|373|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY|Y|18191|2018-05-23 00:15:14.000000|2019-03-28 19:11:02.692298
GBR|D|DKR|23|284|29|28|PROTECTION PLAN|FTB|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18045|2018-04-28 00:15:18.000000|2021-01-22 19:04:27.913704
GBR|D|DJJ|23|23|74|27|PROTECTION PLAN|EOGM|GLEN DIMPLEX GROUP|BELLING|Y|18051|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DKS|48|427|54|16|SKY PROTECT PLUS|DORM|SKY|SKY Q|Y|18208|2018-05-26 00:15:23.000000|2020-03-03 19:05:42.892027
GBR|D|DJS|48|427|22|16|SKY PROTECT PLUS|KITC|SKY|SKY Q|Y|18215|2018-05-26 00:15:23.000000|2019-03-28 19:11:02.692298
GBR|D|DS7|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|18221|2018-05-26 00:15:23.000000|2019-03-28 19:11:02.692298
GBR|D|DSJ|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|18230|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|A|HP9|104|421|36|33|MAINTENANCE PLAN|30|FERROLI UK|FERROLI|Y|18500|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|D|DHK|84|393|74|41|PROTECTION PLAN|EOGM|HOME RETAIL GROUP|ARGOS|Y|18078|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DHW|84|393|47|41|PROTECTION PLAN|RPM|HOME RETAIL GROUP|ARGOS|Y|18084|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DKK|23|284|75|28|PROTECTION PLAN|EOGO|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18068|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|KGG|83|386|3|27|PROTECTION PLAN|30|SAMSUNG|SAMSUNG|Y|18074|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|LST|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|226903|2019-09-11 19:05:32.855903|2019-10-11 19:05:37.453210
GBR|D|FPR|84|393|22|43|PROTECTION PLAN|POS|HOME RETAIL GROUP|ARGOS|Y|18102|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DL5|23|284|29|15|PROTECTION PLAN|R&P|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|18105|2018-04-28 00:15:18.000000|2021-01-20 19:03:55.584375
GBR|A|HLZ|86|405|76|28|MAINTENANCE PLAN|SSIW|VAILLANT GROUP|GLOW-WORM|Y|18548|2018-06-26 00:15:15.000000|2021-09-10 19:04:03.111691
GBR|A|HE8|6|180|76|28|MAINTENANCE PLAN|SSIW|BAXI GROUP|POTTERTON|Y|18554|2018-06-26 00:15:15.000000|2020-10-29 19:04:59.164990
GBR|A|HQ2|104|444|24|33|MAINTENANCE PLAN|QUOT|FERROLI UK|EUROTERM|Y|18560|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HJT|54|247|2|27|MAINTENANCE PLAN|23RD|VOKERA|VOKERA|Y|18291|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HRA|6|19|76|27|MAINTENANCE PLAN|SSOW|BAXI GROUP|BAXI|Y|18297|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|D|DMX|23|153|19|23|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|NEW WORLD|Y|18138|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|KGW|83|386|36|33|PROTECTION PLAN|30|SAMSUNG|SAMSUNG|Y|18144|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DLH|32|128|3|27|PROTECTION PLAN|30|LG ELECTRONICS|LG ELECTRONICS|Y|18147|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|A|VKT|112|437|24|14|BOILER & SERVICE CARE|QUOT|SCOTTISH POWER|SCOTTISH POWER|Y|18156|2018-05-04 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|VKX|112|437|24|14|LANDLORD BOILER CARE|QUOT|SCOTTISH POWER|SCOTTISH POWER|Y|18162|2018-05-05 00:15:16.000000|2022-02-03 19:05:02.739132
GBR|D|WTL|28|251|35|27|WHIRLPOOL INFINITI PROTECTION|TAM|WHIRLPOOL|WHIRLPOOL|Y|16013|2018-02-28 16:09:19.000000|2020-06-25 19:06:40.176191
GBR|A|HTU|86|406|28|31|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|HEATLINE|Y|18339|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HRB|6|19|76|27|MAINTENANCE PLAN|SSOW|BAXI GROUP|BAXI|Y|18345|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|A|VL4|53|52|25|6|PROTECTION PLAN|CUS1|TELEPHONES SALES|DIRECT SALES|Y|18183|2018-05-17 00:15:17.000000|2019-03-28 19:11:02.692298
GBR|D|CSR|48|373|54|16|SKY PROTECT MOBILE|INBR|SKY|SKY|Y|18189|2018-05-23 00:15:14.000000|2019-03-28 19:11:02.692298
GBR|D|CSY|48|373|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY|Y|18195|2018-05-23 00:15:14.000000|2019-03-28 19:11:02.692298
GBR|D|XW |50|214|24|43|ANNUAL INSURANCE PLAN|QUOT|SONY|SONY|Y|16049|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|D|CVS|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|18201|2018-05-23 00:15:14.000000|2019-03-28 19:11:02.692298
GBR|A|HUX|104|421|76|31|MAINTENANCE PLAN|SSOW|FERROLI UK|FERROLI|Y|18387|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|D|DS9|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|18222|2018-05-26 00:15:23.000000|2019-03-28 19:11:02.692298
GBR|D|LSZ|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|226908|2019-09-11 19:05:32.855903|2019-10-11 19:05:37.453210
GBR|D|LSH|48|427|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY Q|Y|226914|2019-09-11 19:05:32.855903|2019-10-11 19:05:37.453210
GBR|D|E9S|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|18236|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|DSQ|48|373|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY|Y|18227|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|DXS|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|18246|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|DSD|48|373|54|16|SKY PROTECT PLUS|DORM|SKY|SKY|Y|18252|2018-05-29 16:45:36.000000|2020-03-03 19:05:42.892027
GBR|A|VLF|110|433|36|33|PROTECTION PLAN|30|IDEAL BOILERS|IDEAL BOILERS|Y|18249|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|DSM|48|373|54|16|SKY PROTECT PLUS|DORM|SKY|SKY|Y|18255|2018-05-29 16:45:36.000000|2020-03-03 19:05:42.892027
GBR|A|HMW|86|403|1|27|MAINTENANCE PLAN|11|VAILLANT GROUP|VAILLANT|Y|18447|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HE5|6|19|76|28|MAINTENANCE PLAN|SSIW|BAXI GROUP|BAXI|Y|18453|2018-06-26 00:15:15.000000|2022-08-25 19:03:58.694413
GBR|A|HQN|14|48|11|7|MAINTENANCE PLAN|QUOT|D&G GENERIC|D&G GENERIC|Y|18459|2018-06-26 00:15:15.000000|2022-03-31 19:04:24.913708
GBR|A|HJ7|68|337|24|24|MAINTENANCE PLAN|QUOT|BOSCH THERMOTECHNOLOGY LTD|WORCESTER|Y|18465|2018-06-26 00:15:15.000000|2020-07-02 19:05:44.952775
GBR|D|HK4|6|19|67|28|PROTECTION PLAN|INBR|BAXI GROUP|BAXI|Y|18471|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HF9|6|19|76|28|MAINTENANCE PLAN|SSIW|BAXI GROUP|BAXI|Y|18310|2018-06-26 00:15:15.000000|2021-09-15 19:04:00.751435
GBR|A|HQQ|53|91|11|6|MAINTENANCE PLAN|QUOT|TELEPHONES SALES|HEATING WEB SALES|Y|18316|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HP3|86|406|29|15|MAINTENANCE PLAN|R&P|VAILLANT GROUP|HEATLINE|Y|18294|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|EM4|27|106|1|45|MAINTENANCE PLAN|11|HUGHES|HUGHES|Y|18746|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|HD9|6|19|11|7|MAINTENANCE PLAN|QUOT|BAXI GROUP|BAXI|Y|18300|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HNP|86|403|29|15|MAINTENANCE PLAN|R&P|VAILLANT GROUP|VAILLANT|Y|18507|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HPM|104|421|29|15|MAINTENANCE PLAN|R&P|FERROLI UK|FERROLI|Y|18325|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|E|B5Z|28|251|46|32|WHIRLPOOL - GE OUT OF WARRANTY REPAIRS|ADMN|WHIRLPOOL|WHIRLPOOL|Y|16204|2018-02-28 16:09:19.000000|2020-06-25 19:06:40.176191
GBR|E|BAS|6|19|33|14|BAXI POTTERTON ANNUAL SERVICE OFFER|ANNL|BAXI GROUP|BAXI|Y|16210|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|HF6|6|19|76|28|MAINTENANCE PLAN|SSIW|BAXI GROUP|BAXI|Y|18330|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|A|HN2|86|405|24|28|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|GLOW-WORM|Y|18336|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|D|MSX|48|427|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY Q|Y|226917|2019-09-11 19:05:32.855903|2019-10-11 19:05:37.453210
GBR|E|BSC|6|19|33|14|BAXI ANNUAL SERVICE OFFER|ANNL|BAXI GROUP|BAXI|Y|16228|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|ENV|6|19|36|33|MAINTENANCE PLAN|30|BAXI GROUP|BAXI|Y|18800|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|F94|28|268|11|28|MAINTENANCE PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|18806|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|E|HFY|6|19|24|28|MAINTENANCE PLAN|ANNL|BAXI GROUP|BAXI|Y|18367|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HMY|86|405|24|28|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|GLOW-WORM|Y|18373|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HR5|6|277|76|27|MAINTENANCE PLAN|SSOW|BAXI GROUP|MAIN|Y|18406|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|E|HG3|6|180|24|28|MAINTENANCE PLAN|ANNL|BAXI GROUP|POTTERTON|Y|18573|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|E|GLH|24|95|33|28|GLOW-WORM ANNUAL SERVICE OFFER|MOG|GROUP SERVICES|HEPWORTH|Y|16276|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|HM5|86|403|36|33|MAINTENANCE PLAN|DATA|VAILLANT GROUP|VAILLANT|Y|18579|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|E|HDA|44|199|33|40|LGH IN WARRANTY REPAIR LINE|FREE|SCOTTISH HYDRO|SCOTTISH HYDRO|Y|16294|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|EZD|26|101|25|27|MAINTENANCE PLAN|ALAR|HOOVER CANDY GROUP|HOOVER|Y|18867|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|FFN|2|13|36|50|MAINTENANCE PLAN|30|B&Q|B&Q|Y|18873|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|FJ8|54|247|24|28|MAINTENANCE PLAN|QUOT|VOKERA|VOKERA|Y|18879|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|E|J5U|26|389|17|18|BAUMATIC PROTECTION PLAN|ADMN|HOOVER CANDY GROUP|BAUMATIC|Y|16318|2018-02-28 16:09:19.000000|2019-03-28 19:11:02.692298
GBR|A|HC7|6|180|35|27|MAINTENANCE PLAN|TAM|BAXI GROUP|POTTERTON|Y|18420|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HRG|6|19|76|27|MAINTENANCE PLAN|SSOW|BAXI GROUP|BAXI|Y|18460|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|A|HB2|6|359|3|27|MAINTENANCE PLAN|DORM|BAXI GROUP|MEGAFLO|Y|18439|2018-06-26 00:15:15.000000|2020-03-03 19:05:42.892027
GBR|A|HHR|110|433|76|28|MAINTENANCE PLAN|SSIW|IDEAL BOILERS|IDEAL BOILERS|Y|18445|2018-06-26 00:15:15.000000|2022-02-28 19:04:13.728937
